inventory_date,store_id,product_id,stock_qty,stock_value,reorder_point,days_of_cover,stock_status
2024-07-31,S002,P0169,4,1128.28,1,40.0,Normal
2024-07-31,S002,P0170,3,643.62,2,30.0,Normal
2024-07-31,S002,P0171,6,2677.26,2,60.0,Normal
2024-07-31,S002,P0172,6,2609.04,1,60.0,Overstock
2024-07-31,S002,P0173,2,341.14,1,20.0,Normal
2024-07-31,S002,P0174,3,839.28,1,30.0,Normal
2024-07-31,S002,P0175,6,1991.76,2,47.7,Normal
2024-07-31,S002,P0176,2,358.96,1,20.0,Normal
2024-07-31,S002,P0177,4,382.44,1,24.8,Normal
2024-07-31,S002,P0178,1,32.63,1,6.9,Low
2024-07-31,S002,P0179,3,332.79,1,16.4,Normal
2024-07-31,S002,P0180,0,0.0,1,0.0,Low
2024-07-31,S002,P0181,1,33.68,1,10.0,Low
2024-07-31,S002,P0182,1,75.05,1,10.0,Low
2024-07-31,S002,P0183,0,0.0,1,0.0,Low
2024-07-31,S002,P0184,0,0.0,1,0.0,Low
2024-07-31,S002,P0185,1,83.39,1,9.4,Low
2024-07-31,S002,P0186,1,77.09,1,5.7,Low
2024-07-31,S002,P0187,0,0.0,1,0.0,Low
2024-07-31,S002,P0188,0,0.0,1,0.0,Low
2024-07-31,S002,P0189,3,343.05,1,28.9,Normal
2024-07-31,S002,P0190,1,92.88,1,9.9,Low
2024-07-31,S002,P0191,0,0.0,1,0.0,Low
2024-07-31,S002,P0192,0,0.0,1,0.0,Low
2024-07-31,S002,P0193,0,0.0,1,0.0,Low
2024-07-31,S002,P0194,1,103.21,1,6.0,Low
2024-07-31,S002,P0195,1,49.38,1,5.7,Low
2024-07-31,S002,P0196,0,0.0,1,0.0,Low
2024-07-31,S002,P0197,2,215.84,1,13.8,Normal
2024-07-31,S002,P0198,7,150.5,1,56.9,Overstock
2024-07-31,S002,P0199,0,0.0,1,0.0,Low
2024-07-31,S002,P0200,0,0.0,1,0.0,Low
2024-07-31,S002,P0201,0,0.0,1,0.0,Low
2024-07-31,S002,P0202,0,0.0,1,0.0,Low
2024-07-31,S002,P0203,1,50.39,1,7.3,Low
2024-07-31,S002,P0204,2,245.54,1,14.6,Normal
2024-07-31,S002,P0205,2,552.06,2,14.6,Low
2024-07-31,S002,P0206,8,1604.56,1,71.4,Overstock
2024-07-31,S002,P0207,0,0.0,1,0.0,Low
2024-07-31,S002,P0208,4,1379.24,1,40.0,Normal
2024-07-31,S002,P0209,5,1555.6,1,50.0,Overstock
2024-07-31,S002,P0210,1,270.41,1,10.0,Low
2024-07-31,S002,P0211,6,1282.44,1,60.0,Overstock
2024-07-31,S002,P0212,1,316.03,1,7.8,Low
2024-07-31,S002,P0213,6,1650.36,2,35.4,Normal
2024-07-31,S002,P0214,1,206.76,1,10.0,Low
2024-07-31,S002,P0215,2,534.06,1,15.6,Normal
2024-07-31,S002,P0216,6,1095.6,2,36.0,Normal
2024-07-31,S002,P0217,5,448.45,1,44.6,Overstock
2024-07-31,S002,P0218,1,281.63,1,9.2,Low
2024-07-31,S002,P0219,1,199.79,1,10.0,Low
2024-07-31,S002,P0220,0,0.0,1,0.0,Low
2024-07-31,S002,P0221,5,981.45,1,38.9,Overstock
2024-07-31,S002,P0222,5,1320.45,2,35.2,Normal
2024-07-31,S002,P0223,2,489.12,1,20.0,Normal
2024-07-31,S002,P0224,1,326.46,1,10.0,Low
2024-07-31,S002,P0225,5,1020.4,2,32.1,Normal
2024-07-31,S002,P0226,5,1314.75,1,41.6,Overstock
2024-07-31,S002,P0227,6,2080.02,2,43.1,Normal
2024-07-31,S002,P0228,5,1016.75,1,44.6,Overstock
2024-07-31,S002,P0229,5,544.0,2,35.9,Normal
2024-07-31,S002,P0230,7,1119.23,2,48.3,Normal
2024-07-31,S002,P0231,0,0.0,1,0.0,Low
2024-07-31,S002,P0232,3,843.6,1,29.7,Normal
2024-07-31,S003,P0001,6,852.96,5,14.5,Normal
2024-07-31,S003,P0002,17,1993.93,7,29.3,Normal
2024-07-31,S003,P0003,8,535.36,5,16.5,Normal
2024-07-31,S003,P0004,11,1957.23,6,21.9,Normal
2024-07-31,S003,P0005,6,473.52,5,13.6,Normal
2024-07-31,S003,P0006,10,918.3,3,33.0,Normal
2024-07-31,S003,P0007,13,1628.64,4,32.8,Normal
2024-07-31,S003,P0008,11,1151.92,8,15.2,Normal
2024-07-31,S003,P0009,14,2212.0,6,27.3,Normal
2024-07-31,S003,P0010,16,2443.36,5,34.9,Normal
2024-07-31,S003,P0011,10,1678.4,4,30.0,Normal
2024-07-31,S003,P0012,14,1844.64,8,20.9,Normal
2024-07-31,S003,P0013,18,1387.44,7,30.2,Normal
2024-07-31,S003,P0014,9,899.82,5,19.5,Normal
2024-07-31,S003,P0015,8,1437.04,4,21.4,Normal
2024-07-31,S003,P0016,10,1458.1,6,20.0,Normal
2024-07-31,S003,P0017,18,2716.02,6,35.6,Normal
2024-07-31,S003,P0018,11,1027.73,6,21.5,Normal
2024-07-31,S003,P0019,12,1926.12,4,36.0,Normal
2024-07-31,S003,P0020,9,1306.08,5,21.5,Normal
2024-07-31,S003,P0021,15,1216.35,5,32.1,Normal
2024-07-31,S003,P0022,13,2288.78,4,34.2,Normal
2024-07-31,S003,P0023,16,2525.28,6,31.0,Normal
2024-07-31,S003,P0024,5,461.75,5,12.2,Low
2024-07-31,S003,P0025,10,853.8,7,15.9,Normal
2024-07-31,S003,P0026,14,1029.28,7,23.8,Normal
2024-07-31,S003,P0027,4,569.88,4,10.0,Low
2024-07-31,S003,P0028,13,1720.81,6,24.5,Normal
2024-07-31,S003,P0029,11,1252.57,6,20.6,Normal
2024-07-31,S003,P0030,10,1457.4,4,31.0,Normal
2024-07-31,S003,P0031,15,2689.8,6,27.4,Normal
2024-07-31,S003,P0032,13,1341.73,5,29.7,Normal
2024-07-31,S003,P0033,4,109.68,1,11.8,Normal
2024-07-31,S003,P0034,5,165.8,1,9.8,Overstock
2024-07-31,S003,P0035,5,645.6,1,9.5,Overstock
2024-07-31,S003,P0036,3,157.11,1,5.9,Normal
2024-07-31,S003,P0037,3,120.66,1,8.3,Normal
2024-07-31,S003,P0038,1,115.23,1,2.8,Low
2024-07-31,S003,P0039,3,108.45,1,6.9,Normal
2024-07-31,S003,P0040,1,78.71,1,1.7,Low
2024-07-31,S003,P0041,0,0.0,1,0.0,Low
2024-07-31,S003,P0042,5,235.15,1,9.9,Overstock
2024-07-31,S003,P0043,4,184.4,1,13.7,Normal
2024-07-31,S003,P0044,7,825.44,1,10.7,Overstock
2024-07-31,S003,P0045,0,0.0,1,0.0,Low
2024-07-31,S003,P0046,2,263.06,1,5.7,Normal
2024-07-31,S003,P0047,2,161.7,1,5.2,Normal
2024-07-31,S003,P0048,2,87.86,1,4.7,Normal
2024-07-31,S003,P0049,0,0.0,1,0.0,Low
2024-07-31,S003,P0050,0,0.0,1,0.0,Low
2024-07-31,S003,P0051,5,234.2,1,8.6,Overstock
2024-07-31,S003,P0052,3,328.83,1,5.2,Normal
2024-07-31,S003,P0053,4,123.08,1,7.6,Normal
2024-07-31,S003,P0054,5,677.45,1,7.6,Overstock
2024-07-31,S003,P0055,5,467.15,1,10.2,Overstock
2024-07-31,S003,P0056,8,310.32,1,14.6,Overstock
2024-07-31,S003,P0057,0,0.0,1,0.0,Low
2024-07-31,S003,P0058,1,90.0,1,2.8,Low
2024-07-31,S003,P0059,1,102.02,1,2.9,Low
2024-07-31,S003,P0060,4,160.2,1,7.9,Normal
2024-07-31,S003,P0061,0,0.0,1,0.0,Low
2024-07-31,S003,P0062,4,599.64,2,9.4,Normal
2024-07-31,S003,P0063,1,134.46,2,1.7,Low
2024-07-31,S003,P0064,3,593.88,2,6.7,Normal
2024-07-31,S003,P0065,2,128.36,1,5.3,Normal
2024-07-31,S003,P0066,2,434.02,2,4.6,Low
2024-07-31,S003,P0067,1,90.39,1,2.7,Low
2024-07-31,S003,P0068,5,281.75,2,10.6,Normal
2024-07-31,S003,P0069,3,261.36,1,10.2,Normal
2024-07-31,S003,P0070,7,1135.33,2,11.8,Normal
2024-07-31,S003,P0071,2,404.98,2,4.0,Low
2024-07-31,S003,P0072,4,753.72,1,10.0,Normal
2024-07-31,S003,P0073,2,305.74,1,9.4,Normal
2024-07-31,S003,P0074,4,662.2,2,8.6,Normal
2024-07-31,S003,P0075,4,839.32,2,7.9,Normal
2024-07-31,S003,P0076,5,208.35,2,9.9,Normal
2024-07-31,S003,P0077,6,351.48,2,10.9,Normal
2024-07-31,S003,P0078,1,73.86,1,2.6,Low
2024-07-31,S003,P0079,6,1075.92,2,12.3,Normal
2024-07-31,S003,P0080,1,173.65,2,2.4,Low
2024-07-31,S003,P0081,6,1293.6,2,11.1,Normal
2024-07-31,S003,P0082,8,545.44,2,16.9,Normal
2024-07-31,S003,P0083,2,168.72,2,4.0,Low
2024-07-31,S003,P0084,3,589.05,1,8.5,Normal
2024-07-31,S003,P0085,5,930.35,1,13.0,Overstock
2024-07-31,S003,P0086,6,457.44,1,16.5,Overstock
2024-07-31,S003,P0087,6,519.24,2,10.1,Normal
2024-07-31,S003,P0088,0,0.0,2,0.0,Low
2024-07-31,S003,P0089,11,397.65,6,23.8,Normal
2024-07-31,S003,P0090,11,1702.25,6,25.2,Normal
2024-07-31,S003,P0091,10,808.4,4,31.8,Normal
2024-07-31,S003,P0092,20,2097.4,7,38.1,Normal
2024-07-31,S003,P0093,12,559.32,6,25.8,Normal
2024-07-31,S003,P0094,14,1299.06,5,37.4,Normal
2024-07-31,S003,P0095,10,803.8,6,21.8,Normal
2024-07-31,S003,P0096,7,447.65,5,18.7,Normal
2024-07-31,S003,P0097,10,633.0,6,23.9,Normal
2024-07-31,S003,P0098,14,1366.68,6,30.3,Normal
2024-07-31,S003,P0099,12,1274.04,5,30.7,Normal
2024-07-31,S003,P0100,9,541.53,4,32.0,Normal
2024-07-31,S003,P0101,4,327.4,4,14.2,Low
2024-07-31,S003,P0102,8,897.92,5,21.5,Normal
2024-07-31,S003,P0103,13,1749.54,5,33.7,Normal
2024-07-31,S003,P0104,11,1462.12,6,23.5,Normal
2024-07-31,S003,P0105,15,2366.25,8,25.5,Normal
2024-07-31,S003,P0106,8,624.16,5,23.2,Normal
2024-07-31,S003,P0107,6,535.26,5,15.7,Normal
2024-07-31,S003,P0108,14,1805.72,7,28.9,Normal
2024-07-31,S003,P0109,7,686.28,6,17.0,Normal
2024-07-31,S003,P0110,8,309.36,4,30.2,Normal
2024-07-31,S003,P0111,8,846.16,4,30.8,Normal
2024-07-31,S003,P0112,15,1236.45,5,38.4,Normal
2024-07-31,S003,P0113,10,562.9,7,18.5,Normal
2024-07-31,S003,P0114,8,702.72,6,16.8,Normal
2024-07-31,S003,P0115,17,2038.3,7,32.7,Normal
2024-07-31,S003,P0116,12,1740.24,7,22.8,Normal
2024-07-31,S003,P0117,14,1030.68,6,29.1,Normal
2024-07-31,S003,P0118,10,780.8,4,35.9,Normal
2024-07-31,S003,P0119,9,258.48,5,22.6,Normal
2024-07-31,S003,P0120,14,2134.3,5,39.7,Normal
2024-07-31,S003,P0121,16,992.0,7,40.7,Normal
2024-07-31,S003,P0122,7,1700.93,6,23.3,Normal
2024-07-31,S003,P0123,12,1615.2,5,46.2,Normal
2024-07-31,S003,P0124,14,2439.92,4,61.0,Normal
2024-07-31,S003,P0125,6,2074.62,5,22.2,Normal
2024-07-31,S003,P0126,9,2351.16,4,38.8,Normal
2024-07-31,S003,P0127,23,2441.22,8,55.7,Normal
2024-07-31,S003,P0128,17,3211.3,7,46.1,Normal
2024-07-31,S003,P0129,7,2231.74,3,42.0,Normal
2024-07-31,S003,P0130,12,4126.44,6,38.2,Normal
2024-07-31,S003,P0131,9,1226.16,6,28.9,Normal
2024-07-31,S003,P0132,10,3828.7,4,45.8,Normal
2024-07-31,S003,P0133,3,335.43,4,14.8,Low
2024-07-31,S003,P0134,8,3057.92,4,38.0,Normal
2024-07-31,S003,P0135,15,1755.75,6,49.9,Normal
2024-07-31,S003,P0136,11,4268.11,5,40.3,Normal
2024-07-31,S003,P0137,10,2557.7,5,39.8,Normal
2024-07-31,S003,P0138,10,3801.0,6,30.5,Normal
2024-07-31,S003,P0139,13,3861.65,6,40.3,Normal
2024-07-31,S003,P0140,10,3261.0,8,22.3,Normal
2024-07-31,S003,P0141,18,1502.1,7,50.7,Normal
2024-07-31,S003,P0142,15,5093.85,5,61.7,Normal
2024-07-31,S003,P0143,16,4807.68,5,63.7,Normal
2024-07-31,S003,P0144,11,3682.69,4,53.7,Normal
2024-07-31,S003,P0145,12,2497.2,6,36.3,Normal
2024-07-31,S003,P0146,9,3146.22,5,35.0,Normal
2024-07-31,S003,P0147,18,6475.5,6,56.8,Normal
2024-07-31,S003,P0148,18,4815.18,7,45.4,Normal
2024-07-31,S003,P0149,6,2360.16,4,28.9,Normal
2024-07-31,S003,P0150,11,4104.98,4,51.0,Normal
2024-07-31,S003,P0151,14,1034.04,7,38.0,Normal
2024-07-31,S003,P0152,7,2405.41,4,33.3,Normal
2024-07-31,S003,P0153,14,4416.16,4,58.9,Normal
2024-07-31,S003,P0154,12,2181.72,7,33.8,Normal
2024-07-31,S003,P0155,22,7090.6,8,51.3,Normal
2024-07-31,S003,P0156,9,4038.48,4,44.5,Normal
2024-07-31,S003,P0157,6,1037.7,5,21.1,Normal
2024-07-31,S003,P0158,20,3798.2,7,54.6,Normal
2024-07-31,S003,P0159,7,1065.61,4,34.6,Normal
2024-07-31,S003,P0160,20,7728.0,7,53.8,Normal
2024-07-31,S003,P0161,6,1109.16,4,26.5,Normal
2024-07-31,S003,P0162,14,1222.2,5,49.3,Normal
2024-07-31,S003,P0163,6,1874.34,4,25.8,Normal
2024-07-31,S003,P0164,14,4033.96,5,51.8,Normal
2024-07-31,S003,P0165,10,1400.6,4,46.3,Normal
2024-07-31,S003,P0166,10,3824.0,5,36.6,Normal
2024-07-31,S003,P0167,10,3091.9,4,42.1,Normal
2024-07-31,S003,P0168,6,2584.02,3,32.8,Normal
2024-07-31,S003,P0169,11,3102.77,4,54.4,Normal
2024-07-31,S003,P0170,6,1287.24,5,22.2,Normal
2024-07-31,S003,P0171,11,4908.31,7,30.3,Normal
2024-07-31,S003,P0172,6,2609.04,3,36.6,Normal
2024-07-31,S003,P0173,15,2558.55,7,41.0,Normal
2024-07-31,S003,P0174,8,2238.08,4,40.7,Normal
2024-07-31,S003,P0175,11,3651.56,5,45.8,Normal
2024-07-31,S003,P0176,4,717.92,4,20.9,Low
2024-07-31,S003,P0177,3,286.83,1,4.8,Normal
2024-07-31,S003,P0178,1,32.63,1,2.1,Low
2024-07-31,S003,P0179,5,554.65,1,10.5,Overstock
2024-07-31,S003,P0180,3,256.35,1,6.5,Normal
2024-07-31,S003,P0181,2,67.36,1,6.3,Normal
2024-07-31,S003,P0182,0,0.0,1,0.0,Low
2024-07-31,S003,P0183,4,97.52,1,7.8,Normal
2024-07-31,S003,P0184,1,47.54,1,1.8,Low
2024-07-31,S003,P0185,3,250.17,1,7.9,Normal
2024-07-31,S003,P0186,5,385.45,1,10.1,Overstock
2024-07-31,S003,P0187,3,388.98,1,5.7,Normal
2024-07-31,S003,P0188,0,0.0,1,0.0,Low
2024-07-31,S003,P0189,2,228.7,1,6.4,Normal
2024-07-31,S003,P0190,1,92.88,1,3.4,Low
2024-07-31,S003,P0191,3,89.07,1,9.9,Normal
2024-07-31,S003,P0192,0,0.0,1,0.0,Low
2024-07-31,S003,P0193,3,212.46,1,6.4,Normal
2024-07-31,S003,P0194,3,309.63,1,6.5,Normal
2024-07-31,S003,P0195,3,148.14,1,10.0,Normal
2024-07-31,S003,P0196,1,116.89,1,3.4,Low
2024-07-31,S003,P0197,1,107.92,1,2.6,Low
2024-07-31,S003,P0198,2,43.0,1,3.0,Normal
2024-07-31,S003,P0199,0,0.0,1,0.0,Low
2024-07-31,S003,P0200,1,122.59,1,2.4,Low
2024-07-31,S003,P0201,0,0.0,1,0.0,Low
2024-07-31,S003,P0202,0,0.0,1,0.0,Low
2024-07-31,S003,P0203,0,0.0,1,0.0,Low
2024-07-31,S003,P0204,1,122.77,1,1.9,Low
2024-07-31,S003,P0205,4,1104.12,3,14.5,Normal
2024-07-31,S003,P0206,3,601.71,2,15.9,Normal
2024-07-31,S003,P0207,0,0.0,2,0.0,Low
2024-07-31,S003,P0208,12,4137.72,5,29.1,Normal
2024-07-31,S003,P0209,9,2800.08,2,41.2,Overstock
2024-07-31,S003,P0210,9,2433.69,3,35.4,Normal
2024-07-31,S003,P0211,7,1496.18,3,24.4,Normal
2024-07-31,S003,P0212,6,1896.18,4,16.1,Normal
2024-07-31,S003,P0213,4,1100.24,3,13.0,Normal
2024-07-31,S003,P0214,4,827.04,2,20.6,Normal
2024-07-31,S003,P0215,9,2403.27,3,34.0,Normal
2024-07-31,S003,P0216,2,365.2,2,10.5,Low
2024-07-31,S003,P0217,4,358.76,3,16.8,Normal
2024-07-31,S003,P0218,7,1971.41,4,19.1,Normal
2024-07-31,S003,P0219,11,2197.69,4,31.2,Normal
2024-07-31,S003,P0220,13,2178.54,4,35.5,Normal
2024-07-31,S003,P0221,5,981.45,4,15.5,Normal
2024-07-31,S003,P0222,3,792.27,3,11.8,Low
2024-07-31,S003,P0223,2,489.12,2,9.3,Low
2024-07-31,S003,P0224,4,1305.84,3,15.1,Normal
2024-07-31,S003,P0225,3,612.24,3,12.9,Low
2024-07-31,S003,P0226,9,2366.55,3,33.3,Normal
2024-07-31,S003,P0227,9,3120.03,4,23.5,Normal
2024-07-31,S003,P0228,8,1626.8,3,31.5,Normal
2024-07-31,S003,P0229,11,1196.8,5,26.1,Normal
2024-07-31,S003,P0230,10,1598.9,4,29.0,Normal
2024-07-31,S003,P0231,11,1695.21,4,27.6,Normal
2024-07-31,S003,P0232,6,1687.2,3,23.4,Normal
2024-07-31,S004,P0001,1,142.16,1,10.0,Low
2024-07-31,S004,P0002,0,0.0,1,0.0,Low
2024-07-31,S004,P0003,6,401.52,2,34.9,Normal
2024-07-31,S004,P0004,5,889.65,1,48.2,Overstock
2024-07-31,S004,P0005,4,315.68,1,36.6,Normal
2024-07-31,S004,P0006,5,459.15,1,41.6,Overstock
2024-07-31,S004,P0007,0,0.0,1,0.0,Low
2024-07-31,S004,P0008,5,523.6,2,30.5,Normal
2024-07-31,S004,P0009,5,790.0,2,31.6,Normal
2024-07-31,S004,P0010,3,458.13,1,25.5,Normal
2024-07-31,S004,P0011,0,0.0,1,0.0,Low
2024-07-31,S004,P0012,4,527.04,1,34.0,Normal
2024-07-31,S004,P0013,6,462.48,2,40.7,Normal
2024-07-31,S004,P0014,2,199.96,1,16.3,Normal
2024-07-31,S004,P0015,2,359.26,1,19.3,Normal
2024-07-31,S004,P0016,0,0.0,1,0.0,Low
2024-07-31,S004,P0017,1,150.89,1,10.0,Low
2024-07-31,S004,P0018,7,654.01,2,51.2,Normal
2024-07-31,S004,P0019,2,321.02,1,20.0,Normal
2024-07-31,S004,P0020,3,435.36,1,30.0,Normal
2024-07-31,S004,P0021,0,0.0,1,0.0,Low
2024-07-31,S004,P0022,3,528.18,1,30.0,Normal
2024-07-31,S004,P0023,5,789.15,1,50.0,Overstock
2024-07-31,S004,P0024,3,277.05,2,21.1,Normal
2024-07-31,S004,P0025,6,512.28,2,33.3,Normal
2024-07-31,S004,P0026,0,0.0,1,0.0,Low
2024-07-31,S004,P0027,5,712.35,1,50.0,Overstock
2024-07-31,S004,P0028,0,0.0,1,0.0,Low
2024-07-31,S004,P0029,0,0.0,1,0.0,Low
2024-07-31,S004,P0030,1,145.74,1,8.9,Low
2024-07-31,S004,P0031,6,1075.92,1,54.9,Overstock
2024-07-31,S004,P0032,5,516.05,2,33.9,Normal
2024-07-31,S004,P0033,1,27.42,1,10.0,Low
2024-07-31,S004,P0034,1,33.16,1,6.7,Low
2024-07-31,S004,P0035,0,0.0,1,0.0,Low
2024-07-31,S004,P0036,0,0.0,1,0.0,Low
2024-07-31,S004,P0037,1,40.22,1,8.9,Low
2024-07-31,S004,P0038,0,0.0,1,0.0,Low
2024-07-31,S004,P0039,2,72.3,1,13.8,Normal
2024-07-31,S004,P0040,1,78.71,1,8.3,Low
2024-07-31,S004,P0041,0,0.0,1,0.0,Low
2024-07-31,S004,P0042,1,47.03,1,7.5,Low
2024-07-31,S004,P0043,4,184.4,1,40.0,Normal
2024-07-31,S004,P0044,3,353.76,1,18.0,Normal
2024-07-31,S004,P0045,0,0.0,1,0.0,Low
2024-07-31,S004,P0046,3,394.59,1,22.0,Normal
2024-07-31,S004,P0047,0,0.0,1,0.0,Low
2024-07-31,S004,P0048,0,0.0,1,0.0,Low
2024-07-31,S004,P0049,0,0.0,1,0.0,Low
2024-07-31,S004,P0050,1,105.11,1,8.9,Low
2024-07-31,S004,P0051,2,93.68,1,8.8,Normal
2024-07-31,S004,P0052,4,438.44,1,33.3,Normal
2024-07-31,S004,P0053,2,61.54,1,19.8,Normal
2024-07-31,S004,P0054,0,0.0,1,0.0,Low
2024-07-31,S004,P0055,0,0.0,1,0.0,Low
2024-07-31,S004,P0056,4,155.16,1,40.0,Normal
2024-07-31,S004,P0057,0,0.0,1,0.0,Low
2024-07-31,S004,P0058,1,90.0,1,6.3,Low
2024-07-31,S004,P0059,0,0.0,1,0.0,Low
2024-07-31,S004,P0060,0,0.0,1,0.0,Low
2024-07-31,S004,P0061,0,0.0,1,0.0,Low
2024-07-31,S004,P0062,1,149.91,1,10.0,Low
2024-07-31,S004,P0063,1,134.46,1,6.8,Low
2024-07-31,S004,P0064,2,395.92,1,17.4,Normal
2024-07-31,S004,P0065,2,128.36,1,15.9,Normal
2024-07-31,S004,P0066,0,0.0,1,0.0,Low
2024-07-31,S004,P0067,3,271.17,1,20.7,Normal
2024-07-31,S004,P0068,3,169.05,1,20.0,Normal
2024-07-31,S004,P0069,0,0.0,1,0.0,Low
2024-07-31,S004,P0070,0,0.0,1,0.0,Low
2024-07-31,S004,P0071,5,1012.45,1,34.5,Overstock
2024-07-31,S004,P0072,0,0.0,1,0.0,Low
2024-07-31,S004,P0073,0,0.0,1,0.0,Low
2024-07-31,S004,P0074,0,0.0,1,0.0,Low
2024-07-31,S004,P0075,0,0.0,1,0.0,Low
2024-07-31,S004,P0076,0,0.0,1,0.0,Low
2024-07-31,S004,P0077,1,58.58,1,8.0,Low
2024-07-31,S004,P0078,2,147.72,1,20.0,Normal
2024-07-31,S004,P0079,0,0.0,1,0.0,Low
2024-07-31,S004,P0080,0,0.0,1,0.0,Low
2024-07-31,S004,P0081,1,215.6,1,8.3,Low
2024-07-31,S004,P0082,0,0.0,1,0.0,Low
2024-07-31,S004,P0083,2,168.72,1,20.0,Normal
2024-07-31,S004,P0084,0,0.0,1,0.0,Low
2024-07-31,S004,P0085,3,558.21,1,30.0,Normal
2024-07-31,S004,P0086,0,0.0,1,0.0,Low
2024-07-31,S004,P0087,0,0.0,1,0.0,Low
2024-07-31,S004,P0088,0,0.0,1,0.0,Low
2024-07-31,S004,P0089,5,180.75,2,30.5,Normal
2024-07-31,S004,P0090,1,154.75,1,10.0,Low
2024-07-31,S004,P0091,2,161.68,1,20.0,Normal
2024-07-31,S004,P0092,2,209.74,2,13.8,Low
2024-07-31,S004,P0093,4,186.44,2,34.0,Normal
2024-07-31,S004,P0094,6,556.74,1,56.3,Overstock
2024-07-31,S004,P0095,5,401.9,2,40.7,Normal
2024-07-31,S004,P0096,1,63.95,1,9.4,Low
2024-07-31,S004,P0097,5,316.5,2,32.7,Normal
2024-07-31,S004,P0098,0,0.0,1,0.0,Low
2024-07-31,S004,P0099,2,212.34,1,20.0,Normal
2024-07-31,S004,P0100,4,240.68,1,40.0,Normal
2024-07-31,S004,P0101,6,491.1,2,51.1,Normal
2024-07-31,S004,P0102,5,561.2,1,49.5,Overstock
2024-07-31,S004,P0103,1,134.58,2,8.5,Low
2024-07-31,S004,P0104,3,398.76,1,30.0,Normal
2024-07-31,S004,P0105,1,157.75,2,6.3,Low
2024-07-31,S004,P0106,4,312.08,1,40.0,Normal
2024-07-31,S004,P0107,0,0.0,1,0.0,Low
2024-07-31,S004,P0108,3,386.94,1,30.0,Normal
2024-07-31,S004,P0109,0,0.0,1,0.0,Low
2024-07-31,S004,P0110,5,193.35,1,50.0,Overstock
2024-07-31,S004,P0111,5,528.85,2,35.9,Normal
2024-07-31,S004,P0112,3,247.29,1,27.4,Normal
2024-07-31,S004,P0113,5,281.45,2,33.9,Normal
2024-07-31,S004,P0114,2,175.68,1,20.0,Normal
2024-07-31,S004,P0115,3,359.7,1,30.0,Normal
2024-07-31,S004,P0116,8,1160.16,2,53.2,Normal
2024-07-31,S004,P0117,4,294.48,2,34.9,Normal
2024-07-31,S004,P0118,0,0.0,1,0.0,Low
2024-07-31,S004,P0119,1,28.72,1,10.0,Low
2024-07-31,S004,P0120,6,914.7,2,52.3,Normal
2024-07-31,S004,P0121,4,248.0,2,37.5,Normal
2024-07-31,S004,P0122,2,485.98,2,17.0,Low
2024-07-31,S004,P0123,1,134.6,1,10.0,Low
2024-07-31,S004,P0124,0,0.0,1,0.0,Low
2024-07-31,S004,P0125,5,1728.85,2,50.0,Normal
2024-07-31,S004,P0126,0,0.0,2,0.0,Low
2024-07-31,S004,P0127,4,424.56,1,40.0,Normal
2024-07-31,S004,P0128,3,566.7,2,30.0,Normal
2024-07-31,S004,P0129,4,1275.28,1,40.0,Normal
2024-07-31,S004,P0130,0,0.0,1,0.0,Low
2024-07-31,S004,P0131,2,272.48,1,20.0,Normal
2024-07-31,S004,P0132,0,0.0,1,0.0,Low
2024-07-31,S004,P0133,3,335.43,2,30.0,Normal
2024-07-31,S004,P0134,4,1528.96,1,40.0,Normal
2024-07-31,S004,P0135,3,351.15,2,30.0,Normal
2024-07-31,S004,P0136,0,0.0,1,0.0,Low
2024-07-31,S004,P0137,5,1278.85,2,50.0,Normal
2024-07-31,S004,P0138,1,380.1,1,10.0,Low
2024-07-31,S004,P0139,0,0.0,1,0.0,Low
2024-07-31,S004,P0140,4,1304.4,2,32.5,Normal
2024-07-31,S004,P0141,5,417.25,1,50.0,Overstock
2024-07-31,S004,P0142,2,679.18,1,20.0,Normal
2024-07-31,S004,P0143,0,0.0,1,0.0,Low
2024-07-31,S004,P0144,1,334.79,2,10.0,Low
2024-07-31,S004,P0145,3,624.3,1,30.0,Normal
2024-07-31,S004,P0146,1,349.58,1,10.0,Low
2024-07-31,S004,P0147,3,1079.25,1,30.0,Normal
2024-07-31,S004,P0148,1,267.51,2,8.5,Low
2024-07-31,S004,P0149,4,1573.44,1,40.0,Normal
2024-07-31,S004,P0150,1,373.18,2,10.0,Low
2024-07-31,S004,P0151,1,73.86,1,10.0,Low
2024-07-31,S004,P0152,4,1374.52,1,40.0,Normal
2024-07-31,S004,P0153,3,946.32,1,30.0,Normal
2024-07-31,S004,P0154,0,0.0,1,0.0,Low
2024-07-31,S004,P0155,1,322.3,1,10.0,Low
2024-07-31,S004,P0156,5,2243.6,1,50.0,Overstock
2024-07-31,S004,P0157,1,172.95,1,10.0,Low
2024-07-31,S004,P0158,7,1329.37,2,59.6,Normal
2024-07-31,S004,P0159,6,913.38,1,60.0,Overstock
2024-07-31,S004,P0160,0,0.0,1,0.0,Low
2024-07-31,S004,P0161,4,739.44,1,40.0,Normal
2024-07-31,S004,P0162,2,174.6,2,20.0,Low
2024-07-31,S004,P0163,0,0.0,1,0.0,Low
2024-07-31,S004,P0164,3,864.42,1,30.0,Normal
2024-07-31,S004,P0165,1,140.06,1,10.0,Low
2024-07-31,S004,P0166,4,1529.6,2,40.0,Normal
2024-07-31,S004,P0167,4,1236.76,1,40.0,Normal
2024-07-31,S004,P0168,1,430.67,1,10.0,Low
